epoch,accuracy,loss,lr,val_accuracy,val_loss
70,0.6779199838638306,0.9729964733123779,0.01,0.6735000014305115,0.9934409260749817
71,0.6755200028419495,0.9748896360397339,0.01,0.6784999966621399,0.9934982657432556
72,0.6766600012779236,0.9751744270324707,0.01,0.6819000244140625,0.9839411973953247
73,0.6767399907112122,0.9757129549980164,0.01,0.6814000010490417,0.9799356460571289
74,0.6787999868392944,0.9706319570541382,0.01,0.6909999847412109,0.9412332773208618
75,0.6790599822998047,0.967617392539978,0.01,0.6938999891281128,0.9512989521026611
76,0.6772800087928772,0.9735630750656128,0.01,0.676800012588501,0.9771634936332703
77,0.6779800057411194,0.9654059410095215,0.01,0.6919999718666077,0.9478086829185486
78,0.6801000237464905,0.9639058709144592,0.01,0.6890000104904175,0.9644394516944885
79,0.6816800236701965,0.9605633020401001,0.01,0.6798999905586243,0.9884275197982788
80,0.6805400252342224,0.96767657995224,0.01,0.678600013256073,0.9955205917358398
81,0.6792600154876709,0.9685775637626648,0.01,0.6850000023841858,0.9904708862304688
82,0.6829400062561035,0.9534046053886414,0.01,0.6966999769210815,0.9298548102378845
83,0.6824600100517273,0.9578213095664978,0.01,0.6887000203132629,0.9540004134178162
84,0.6827600002288818,0.9546481966972351,0.01,0.6837000250816345,0.9702449440956116
85,0.679419994354248,0.9624472856521606,0.01,0.6953999996185303,0.9441506862640381
86,0.6883400082588196,0.9519533514976501,0.01,0.6919000148773193,0.9448251128196716
87,0.6864799857139587,0.9444639086723328,0.01,0.699400007724762,0.9381056427955627
88,0.686519980430603,0.9492416977882385,0.01,0.6916000247001648,0.963843047618866
89,0.6856399774551392,0.9502418637275696,0.01,0.684499979019165,0.968327522277832
90,0.688040018081665,0.9464962482452393,0.01,0.6859999895095825,0.9779292941093445
91,0.6897600293159485,0.9438886642456055,0.01,0.6855000257492065,0.9736446142196655
92,0.6888599991798401,0.9419098496437073,0.01,0.6904000043869019,0.9646302461624146
93,0.6908000111579895,0.9372528195381165,0.01,0.696399986743927,0.933266282081604
94,0.6887199878692627,0.9420492053031921,0.01,0.6958000063896179,0.9457117319107056
95,0.6894199848175049,0.9415882229804993,0.01,0.6978999972343445,0.9479585886001587
96,0.6906800270080566,0.9368922114372253,0.01,0.6845999956130981,0.9808980226516724
97,0.6923400163650513,0.9356407523155212,0.01,0.6808000206947327,0.9983616471290588
98,0.6935999989509583,0.9341211915016174,0.01,0.6970999836921692,0.9356380105018616
99,0.6933000087738037,0.9335906505584717,0.01,0.6951000094413757,0.954033374786377
100,0.7056800127029419,0.8991398215293884,0.005,0.7014999985694885,0.9350649118423462
101,0.7109799981117249,0.8860160708427429,0.005,0.704800009727478,0.9198436737060547
102,0.7128999829292297,0.882157027721405,0.005,0.7063000202178955,0.9193075299263
103,0.7098000049591064,0.886608898639679,0.005,0.7014999985694885,0.9275584816932678
104,0.7099199891090393,0.8813855648040771,0.005,0.6948000192642212,0.9373780488967896
105,0.7119600176811218,0.880439043045044,0.005,0.7080000042915344,0.9123783111572266
106,0.7164199948310852,0.8739960193634033,0.005,0.7024999856948853,0.9187057614326477
107,0.7118800282478333,0.8751031756401062,0.005,0.713699996471405,0.8928695321083069
108,0.7115200161933899,0.8792614340782166,0.005,0.6963000297546387,0.9485126733779907
109,0.7130200266838074,0.8765893578529358,0.005,0.7141000032424927,0.9021884799003601
110,0.7123000025749207,0.873439610004425,0.005,0.7157999873161316,0.8910925984382629
111,0.7131199836730957,0.8774228096008301,0.005,0.7075999975204468,0.9145194292068481
112,0.7140200138092041,0.8722335696220398,0.005,0.7170000076293945,0.8836900591850281
113,0.7166600227355957,0.8684519529342651,0.005,0.7135000228881836,0.8971657156944275
114,0.713100016117096,0.8727577328681946,0.005,0.7114999890327454,0.9018660187721252
115,0.7141600251197815,0.8709376454353333,0.005,0.7159000039100647,0.8906515836715698
116,0.7156999707221985,0.8666113018989563,0.005,0.7214999794960022,0.8745123744010925
117,0.7178599834442139,0.8622291684150696,0.005,0.7192999720573425,0.8817906379699707
118,0.7140799760818481,0.8684945106506348,0.005,0.7153000235557556,0.8953326344490051
119,0.7182199954986572,0.866104245185852,0.005,0.7211999893188477,0.8713992238044739
120,0.7188599705696106,0.8637159466743469,0.005,0.7161999940872192,0.8911206126213074
121,0.7150800228118896,0.8674012422561646,0.005,0.7069000005722046,0.9155190587043762
122,0.7157599925994873,0.8681429624557495,0.005,0.7023000121116638,0.9322091937065125
123,0.7166399955749512,0.8656812310218811,0.005,0.7207000255584717,0.8805488348007202
124,0.7191200256347656,0.861750602722168,0.005,0.7116000056266785,0.9003392457962036
125,0.718999981880188,0.8589760661125183,0.005,0.71670001745224,0.8857093453407288
126,0.7162799835205078,0.8682641983032227,0.005,0.7210999727249146,0.8857285976409912
127,0.7186400294303894,0.8614888787269592,0.005,0.7206000089645386,0.8765860199928284
128,0.7191799879074097,0.8648841977119446,0.005,0.7139000296592712,0.8972005844116211
129,0.7200999855995178,0.8598308563232422,0.005,0.7110999822616577,0.9110780358314514
130,0.7174599766731262,0.8647231459617615,0.005,0.7124000191688538,0.9046396613121033
131,0.7169600129127502,0.8602545261383057,0.005,0.7038000226020813,0.9220374822616577
132,0.7200800180435181,0.8551017045974731,0.005,0.7160999774932861,0.8923489451408386
133,0.7182199954986572,0.8595688939094543,0.005,0.7148000001907349,0.8975164294242859
134,0.7193400263786316,0.8579976558685303,0.005,0.7197999954223633,0.8780719041824341
135,0.721560001373291,0.8542090058326721,0.005,0.7128000259399414,0.9189341068267822
136,0.7232599854469299,0.8519125580787659,0.005,0.7207000255584717,0.8795974850654602
137,0.719980001449585,0.854406476020813,0.005,0.7174000144004822,0.885947585105896
138,0.7190399765968323,0.8562172651290894,0.005,0.715499997138977,0.9001778364181519
139,0.7215399742126465,0.8531704545021057,0.005,0.7174999713897705,0.8864595890045166
140,0.7188199758529663,0.8548267483711243,0.005,0.7200999855995178,0.8800712823867798
141,0.7214199900627136,0.8520854711532593,0.005,0.7106999754905701,0.9005405306816101
142,0.7204399704933167,0.8531505465507507,0.005,0.7217000126838684,0.880623459815979
143,0.7210999727249146,0.8517998456954956,0.005,0.7077000141143799,0.9293442368507385
144,0.7198200225830078,0.8527688384056091,0.005,0.7125999927520752,0.9041030406951904
145,0.7226200103759766,0.8513514995574951,0.005,0.707099974155426,0.9146733283996582
146,0.7211199998855591,0.8505246043205261,0.005,0.7049999833106995,0.9282094836235046
147,0.7230799794197083,0.8496240377426147,0.005,0.7099999785423279,0.9238353371620178
148,0.7202399969100952,0.852841854095459,0.005,0.7121000289916992,0.8981717824935913
149,0.7197200059890747,0.8528801798820496,0.005,0.6984999775886536,0.9410595893859863
150,0.7380200028419495,0.8129621744155884,0.001,0.724399983882904,0.8715988993644714
151,0.7385600209236145,0.8017253279685974,0.001,0.7240999937057495,0.8587672710418701
152,0.7396399974822998,0.801504373550415,0.001,0.7258999943733215,0.8620927929878235
153,0.7404199838638306,0.799179196357727,0.001,0.7307000160217285,0.8468052744865417
154,0.7420399785041809,0.798436164855957,0.001,0.7211999893188477,0.8812307715415955
155,0.741919994354248,0.7939427495002747,0.001,0.7348999977111816,0.8400392532348633
156,0.7411800026893616,0.7983748316764832,0.001,0.727400004863739,0.8590584993362427
157,0.7412999868392944,0.7982163429260254,0.001,0.7257999777793884,0.8583945035934448
158,0.7426199913024902,0.7953569293022156,0.001,0.7296000123023987,0.845344066619873
159,0.743340015411377,0.7947821617126465,0.001,0.7287999987602234,0.8582610487937927
160,0.7433000206947327,0.7906234860420227,0.001,0.727400004863739,0.8531044721603394
161,0.7433599829673767,0.7902807593345642,0.001,0.727400004863739,0.8551284074783325
162,0.7426000237464905,0.7921752333641052,0.001,0.7330999970436096,0.8434374928474426
163,0.742579996585846,0.7934479713439941,0.001,0.728600025177002,0.8502153158187866
164,0.7410600185394287,0.7967449426651001,0.001,0.7257999777793884,0.8557999730110168
165,0.7442600131034851,0.7930375933647156,0.001,0.7264999747276306,0.8662346601486206
166,0.7406200170516968,0.7982717156410217,0.001,0.7214000225067139,0.8738866448402405
167,0.7393800020217896,0.7966213822364807,0.001,0.7218999862670898,0.8758506774902344
168,0.7405999898910522,0.7956377863883972,0.001,0.7307999730110168,0.8469143509864807
169,0.7420600056648254,0.7894201278686523,0.001,0.7311000227928162,0.8547307848930359
170,0.7437999844551086,0.7898719310760498,0.001,0.7272999882698059,0.8551227450370789
171,0.7448800206184387,0.7897445559501648,0.001,0.727400004863739,0.8609210252761841
172,0.7438600063323975,0.7874810099601746,0.001,0.738099992275238,0.8281618356704712
173,0.7441800236701965,0.7866431474685669,0.001,0.73089998960495,0.8518331050872803
174,0.7444999814033508,0.7820339202880859,0.001,0.7236999869346619,0.8651337027549744
175,0.7429400086402893,0.7902726531028748,0.001,0.7263000011444092,0.8595099449157715
176,0.7443199753761292,0.7895362377166748,0.001,0.7294999957084656,0.8501854538917542
177,0.745959997177124,0.781796932220459,0.001,0.7264999747276306,0.8569313287734985
178,0.7441200017929077,0.7906898260116577,0.001,0.7250000238418579,0.866064727306366
179,0.7458199858665466,0.7840683460235596,0.001,0.729200005531311,0.8459666967391968
180,0.7427800297737122,0.7900707721710205,0.001,0.7285000085830688,0.8535976409912109
181,0.7434800267219543,0.7890562415122986,0.001,0.7354000210762024,0.8364403247833252
182,0.7475399971008301,0.7856429815292358,0.001,0.7300000190734863,0.8571103811264038
183,0.7468600273132324,0.7827023267745972,0.001,0.7282999753952026,0.8625893592834473
184,0.7466800212860107,0.7853237390518188,0.001,0.7307999730110168,0.8513599634170532
185,0.7488999962806702,0.781360924243927,0.001,0.7317000031471252,0.8443250060081482
186,0.7482600212097168,0.7786385416984558,0.001,0.7297000288963318,0.8572883605957031
187,0.7451199889183044,0.7824870944023132,0.001,0.7300999760627747,0.8489113450050354
188,0.7441800236701965,0.7876136898994446,0.001,0.7325999736785889,0.8433135747909546
189,0.7476400136947632,0.7822849154472351,0.001,0.7231000065803528,0.8625757694244385
190,0.7451000213623047,0.7818001508712769,0.001,0.7325999736785889,0.8491827249526978
191,0.7433800101280212,0.7832934260368347,0.001,0.7246000170707703,0.8709326386451721
192,0.7458000183105469,0.779900848865509,0.001,0.728600025177002,0.8510182499885559
193,0.7450199723243713,0.7844105362892151,0.001,0.730400025844574,0.8590524196624756
194,0.7456200122833252,0.7833661437034607,0.001,0.7360000014305115,0.8417282104492188
195,0.7491199970245361,0.7784810662269592,0.001,0.7360000014305115,0.8418141603469849
196,0.7468600273132324,0.7808077335357666,0.001,0.7353000044822693,0.8498970866203308
197,0.7466800212860107,0.7811195254325867,0.001,0.7257999777793884,0.8629939556121826
198,0.7454400062561035,0.780751645565033,0.001,0.7240999937057495,0.8768264651298523
199,0.7480599880218506,0.7776498198509216,0.001,0.7214999794960022,0.8685177564620972
